ID REG,FAC NAME,JENIS PRODUK,TGL TERBIT,ALAMAT PU
2379942,BPJPH SEHATI,B0001,10/23/2023 0:00,"BULAK RUKEM 3A NO 7, RT/RW -, WONOKUSUMO, SEMAMPIR"
3030994,BPJPH SEHATI,A0014,10/23/2023 0:00,"JL. BANDA GG. KAMBOJA, RT/RW -, GADINGREJO, GADINGREJO"
3029374,BPJPH SEHATI,A0007,10/23/2023 0:00,"JL. PELITA 52 BONDOWOSO, RT/RW -, TAMANSARI, BONDOWOSO"
3077384,BPJPH SEHATI,A0004,10/23/2023 0:00,"JL. BANDA GG. KAMBOJA, RT/RW -, GADINGREJO, GADINGREJO"
3082771,BPJPH SEHATI,A0009,10/24/2023 0:00,"DUSUN NGADILUWIH, RT/RW -, NGADILUWIH, NGADILUWIH"
3082815,BPJPH SEHATI,B0001,10/24/2023 0:00,"DUSUN NGADILUWIH, RT/RW -, NGADILUWIH, NGADILUWIH"
3082846,BPJPH SEHATI,A0007,10/24/2023 0:00,"DUSUN NGADILUWIH, RT/RW -, NGADILUWIH, NGADILUWIH"
3085300,BPJPH SEHATI,A0006,10/24/2023 0:00,"LINGKUNGAN BABATAN RT 3/ RW 6, RT/RW -, BAKALAN, BUGUL KIDUL"
3085748,BPJPH SEHATI,A0016,10/24/2023 0:00,"SOMBO 1/59, SIDOTOPO, SEMAMPIR"
2966581,BPJPH SEHATI,A0007,10/24/2023 0:00,"KLAKAHREJO LOR, RT/RW -, KANDANGAN, BENOWO"
3080671,BPJPH SEHATI,A0007,10/24/2023 0:00,"TEMPUREJO, RT 004/RW 007, TEMPURAN, PARON, NGAWI, RT/RW -, TEMPURAN, PARON"
3082672,BPJPH SEHATI,A0014,10/25/2023 0:00,"JL. GUBERNUR SURYO GG XI A / 65 RT.03 RW.05, RT/RW -, TLOGO POJOK, GRESIK"
3092185,BPJPH SEHATI,A0007,10/25/2023 0:00,"JL. GUBERNUR SURYO GG XI A / 65 RT.03 RW.05, RT/RW -, TLOGO POJOK, GRESIK"
3092486,BPJPH SEHATI,A0016,10/25/2023 0:00,"CANGKIR, RT/RW -, CANGKIR, DRIYOREJO"
3092523,BPJPH SEHATI,A0010,10/25/2023 0:00,"CANGKIR, RT/RW -, CANGKIR, DRIYOREJO"
3092155,BPJPH SEHATI,A0016,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092175,BPJPH SEHATI,B0001,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092182,BPJPH SEHATI,A0014,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092207,BPJPH SEHATI,A0004,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092269,BPJPH SEHATI,B0001,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092310,BPJPH SEHATI,A0007,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092445,BPJPH SEHATI,A0007,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3092703,BPJPH SEHATI,A0014,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3083557,BPJPH SEHATI,A0016,10/25/2023 0:00,"JAMBANGAN IIIC/30, RT/RW -, JAMBANGAN, JAMBANGAN"
3100872,BPJPH SEHATI,A0016,10/25/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3094718,BPJPH SEHATI,B0001,10/25/2023 0:00,"SOOKO, RT/RW -, SOOKO, WRINGINANOM"
3094734,BPJPH SEHATI,A0014,10/25/2023 0:00,"SOOKO, RT/RW -, SOOKO, WRINGINANOM"
3094737,BPJPH SEHATI,A0004,10/25/2023 0:00,"SOOKO, RT/RW -, SOOKO, WRINGINANOM"
3102149,BPJPH SEHATI,A0007,10/26/2023 0:00,"CONGKOP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3104927,BPJPH SEHATI,A0014,10/26/2023 0:00,"NGAGLIK I/31, RT/RW -, KAPASARI, GENTENG"
3104986,BPJPH SEHATI,A0016,10/26/2023 0:00,"NGAGLIK I/31, RT/RW -, KAPASARI, GENTENG"
3107894,BPJPH SEHATI,A0007,10/26/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN , RT/RW -, TANJUNGORI, TAMBAK"
3108138,BPJPH SEHATI,A0016,10/26/2023 0:00,"TAMBAK TIMUR, RT/RW -, TAMBAK, TAMBAK"
3107655,BPJPH SEHATI,B0001,10/26/2023 0:00,"JL. USMAN SADAR V / 10-D, RT/RW -, KARANG POH, GRESIK"
3102355,BPJPH SEHATI,A0016,10/26/2023 0:00,"DSN.TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3102458,BPJPH SEHATI,A0007,10/26/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3102601,BPJPH SEHATI,A0009,10/26/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3109461,BPJPH SEHATI,A0009,10/27/2023 0:00,"RUMDIS TNI-AL WONOSARI BLOK A/234 RT.11 RW.005, RT/RW -, BULAK BANTENG, KENJERAN"
2998749,BPJPH SEHATI,A0016,10/27/2023 0:00,"RUMDIS TNI-AL WONOSARI BLOK A/234 RT.11 RW.005, RT/RW -, BULAK BANTENG, KENJERAN"
3111636,BPJPH SEHATI,A0004,10/27/2023 0:00,"DESA BURUM RT.001, KEC. BINTANG ARA, KAB. TABALONG"
3105315,BPJPH SEHATI,A0007,10/27/2023 0:00,"CITROSONO, RT/RW -, CITROSONO, GRABAG"
3111489,BPJPH SEHATI,A0014,10/27/2023 0:00,"GELOGOR TENGAH, RT/RW -, GELOGOR, KEDIRI"
3119013,BPJPH SEHATI,B0001,10/28/2023 0:00,"PUNGGUL, RT/RW -, PUNGGUL, GEDANGAN"
3073797,BPJPH SEHATI,A0007,10/28/2023 0:00,"DSN. KEDUNGGEDE, RT/RW -, KEDUNGGEDE, DLANGGU"
3095283,BPJPH SEHATI,B0001,10/28/2023 0:00,"KALILOM LOR TIMUR 3/6, RT/RW -, TANAH KALI KEDINDING, KENJERAN"
3118375,BPJPH SEHATI,B0001,10/28/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3118565,BPJPH SEHATI,A0007,10/28/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3118760,BPJPH SEHATI,A0014,10/28/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3117014,BPJPH SEHATI,A0004,10/28/2023 0:00,"WOTGARU, RT/RW -, PUCUK, DAWARBLANDONG"
3117106,BPJPH SEHATI,A0006,10/28/2023 0:00,"JL. TIRTOREJO, RT/RW -, JATIREJO, DIWEK"
3117332,BPJPH SEHATI,A0006,10/28/2023 0:00,"DUNGUS KIDUL, RT/RW -, DUNGUS, CERME"
3119752,BPJPH SEHATI,B0001,10/28/2023 0:00,"LEBANIWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3116777,BPJPH SEHATI,A0016,10/28/2023 0:00,"SEDAGARAN , RT/RW -, SEDAGARAN, SIDAYU"
3117155,BPJPH SEHATI,A0016,10/28/2023 0:00,"SUNAN PRAPEN SEKARKURUNG, RT/RW -, SEKARKURUNG, KEBOMAS"
3116153,BPJPH SEHATI,A0016,10/28/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3117164,BPJPH SEHATI,A0007,10/28/2023 0:00,"DSN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3121965,BPJPH SEHATI,A0007,10/29/2023 0:00,"DSN KEDUNGLO, RT/RW -, KEDUNGRAWAN, KREMBUNG"
789457,BPJPH SEHATI,A0014,10/29/2023 0:00,"DSN BARATSUNGAI, RT/RW -, KOTAKUSUMA, SANGKAPURA"
3122463,BPJPH SEHATI,A0014,10/30/2023 0:00,"RUMDIS TNI-AL WONOSARI BLOK A/234 RT.11 RW.005, RT/RW -, BULAK BANTENG, KENJERAN"
3124502,BPJPH SEHATI,A0004,10/30/2023 0:00,"JL KH IMAM ISMA'IL, RT/RW -, BEDANTEN, BUNGAH"
3124598,BPJPH SEHATI,A0016,10/30/2023 0:00,"JL. KARANG KITRI RT 008 RW 004, RT/RW -, KISIK, BUNGAH"
3123920,BPJPH SEHATI,A0016,10/30/2023 0:00,"KARANGBONG, RT/RW -, KARANGBONG, GEDANGAN"
3123951,BPJPH SEHATI,A0004,10/30/2023 0:00,"KARANGBONG, RT/RW -, KARANGBONG, GEDANGAN"
2782466,BPJPH SEHATI,A0014,10/31/2023 0:00,"JL. DARMOYUDO A NO 15 B, RT/RW -, PURWOREJO, PURWOREJO"
3087118,BPJPH SEHATI,B0001,10/31/2023 0:00,"LINGKUNGAN BABATAN RT 3/ RW 6, RT/RW -, BAKALAN, BUGUL KIDUL"
3104924,BPJPH SEHATI,B0001,10/31/2023 0:00,"MEDOKAN SAWAH TIMUR GG 4/B-4, RT/RW -, MEDOKAN AYU, RUNGKUT"
3130758,BPJPH SEHATI,A0009,10/31/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3130865,BPJPH SEHATI,A0016,10/31/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3132693,BPJPH SEHATI,A0007,10/31/2023 0:00,"DSN. TIMUR SUNGAI, DS. TANJUNGORI, BAWEAN, RT/RW -, TANJUNGORI, TAMBAK"
3140713,BPJPH SEHATI,A0014,11/1/2023 0:00,"BANTER, RT/RW -, BANTER, BENJENG"
3144243,BPJPH SEHATI,A0016,11/2/2023 0:00,"MAYJEN SUNGKONO 08, RT/RW -, SEKARKURUNG, KEBOMAS"
3082176,BPJPH SEHATI,A0012,11/2/2023 0:00,LINGKUNGAN BAJANG RT:001 RW.002
3145525,BPJPH SEHATI,A0016,11/2/2023 0:00,"LENGKONG, RT/RW -, LENGKONG, CERME"
3141781,BPJPH SEHATI,B0001,11/2/2023 0:00,"DUSUN TRATE, RT/RW -, PUNDUTTRATE, BENJENG"
3143847,BPJPH SEHATI,B0001,11/2/2023 0:00,"KEDUNG KAKAP, RT/RW -, KEDUNGSEKAR, BENJENG"
3144039,BPJPH SEHATI,B0001,11/2/2023 0:00,"TRATE, RT/RW -, PUNDUTTRATE, BENJENG"
3146192,BPJPH SEHATI,A0004,11/2/2023 0:00,"DSN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3146017,BPJPH SEHATI,A0003,11/2/2023 0:00,"SINDUJOYO 4A/3, RT/RW -, KROMAN, GRESIK"
3146154,BPJPH SEHATI,A0016,11/2/2023 0:00,"DR. WAHIDIN SUDIROHUSODO SUMBER, RT/RW -, KEMBANGAN, KEBOMAS"
3146827,BPJPH SEHATI,A0016,11/2/2023 0:00,"MAYJEN SUNGKONO GG 16, RT/RW -, PRAMBANGAN, KEBOMAS"
3145193,BPJPH SEHATI,A0010,11/3/2023 0:00,"LENGKONG, RT/RW -, LENGKONG, CERME"
3150783,BPJPH SEHATI,A0006,11/3/2023 0:00,"DUSUN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3151018,BPJPH SEHATI,A0007,11/3/2023 0:00,"DUSUN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3147176,BPJPH SEHATI,A0016,11/3/2023 0:00,"DUSUN NGEBRET, RT/RW -, MOROWUDI, CERME"
3154884,BPJPH SEHATI,B0001,11/4/2023 0:00,"JUWET, RT/RW -, WRINGINANOM, WRINGINANOM"
3155003,BPJPH SEHATI,A0014,11/4/2023 0:00,"JUWET, RT/RW -, WRINGINANOM, WRINGINANOM"
2920746,BPJPH SEHATI,A0014,11/4/2023 0:00,"GAYUNGAN 01-A/06, RT/RW -, GAYUNGAN, GAYUNGAN"
3153430,BPJPH SEHATI,A0009,11/4/2023 0:00,"DUSUN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3153634,BPJPH SEHATI,A0004,11/4/2023 0:00,"DUSUN TIMUR SUNGAI, RT/RW -, TANJUNGORI, TAMBAK"
3160100,BPJPH SEHATI,A0014,11/5/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3160142,BPJPH SEHATI,A0007,11/5/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3160179,BPJPH SEHATI,B0001,11/5/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3154469,BPJPH SEHATI,A0009,11/5/2023 0:00,"DSN. PALALANG, RT/RW -, WARU BARAT, WARU"
3160308,BPJPH SEHATI,A0007,11/6/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3160331,BPJPH SEHATI,A0004,11/6/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3165655,BPJPH SEHATI,A0014,11/6/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3139642,BPJPH SEHATI,A0014,11/6/2023 0:00,"DESA BITIN, RT. 002/RW. 001 BITIN"
3162123,BPJPH SEHATI,A0014,11/6/2023 0:00,"KARANGAN, RT/RW -, KARANGAN, KARANGAN"
3172192,BPJPH SEHATI,A0014,11/7/2023 0:00,"DUSUN SUMBER KIJING, RT/RW -, PRINGGOWIRAWAN, SUMBERBARU"
3059635,BPJPH SEHATI,A0009,11/7/2023 0:00,"DSN. TAMBAK BARAT, BAWEAN , RT/RW -, TAMBAK, TAMBAK"
3060129,BPJPH SEHATI,A0014,11/7/2023 0:00,"TAMBAK TENGAH, RT/RW -, TAMBAK, TAMBAK"
3172516,BPJPH SEHATI,A0007,11/8/2023 0:00,"DUSUN SUMBER KIJING, RT/RW -, PRINGGOWIRAWAN, SUMBERBARU"
3174520,BPJPH SEHATI,B0001,11/8/2023 0:00,"SIDOWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3175120,BPJPH SEHATI,A0016,11/8/2023 0:00,"SIDOWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3170131,BPJPH SEHATI,B0001,11/8/2023 0:00,"JL. SUKAMARA NO.17, RT/RW -, LANDASAN ULIN UTARA, LIANG ANGGANG"
3173076,BPJPH SEHATI,A0004,11/8/2023 0:00,"TEMBOK SAYURAN BARAT 1/9-A SURABAYA, RT/RW -, TEMBOK DUKUH, BUBUTAN"
3164635,BPJPH SEHATI,B0001,11/8/2023 0:00,"RUNGKUT MAPAN TENGAH VI/DF-6, RT/RW -, RUNGKUT TENGAH, GUNUNG ANYAR"
3167398,BPJPH SEHATI,A0014,11/8/2023 0:00,"SETRO BARU 2/28-A, RT/RW -, DUKUH SETRO, TAMBAKSARI"
2944407,BPJPH SEHATI,A0016,11/8/2023 0:00,"BABATAN INDAH B8 NO 3 , JL RAYA MENGANTI WIYUNG SURABAYA, RT/RW -, BABATAN, WIYUNG"
3172232,BPJPH SEHATI,A0012,11/8/2023 0:00,"JL. RAYA MADIUN-PONOROGO NO. 102 KEL. BANGUNSARI KEC. DOLOPO KAB. MADIUN, RT/RW -, BANGUNSARI, DOLOPO"
3179063,BPJPH SEHATI,A0016,11/9/2023 0:00,"LEBANIWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3181171,BPJPH SEHATI,A0006,11/9/2023 0:00,"KESAMBEN KULON, RT/RW -, KESAMBENKULON, WRINGINANOM"
3179579,BPJPH SEHATI,B0001,11/9/2023 0:00,"DUSUN SUMBER KIJING, RT/RW -, PRINGGOWIRAWAN, SUMBERBARU"
3179866,BPJPH SEHATI,A0006,11/9/2023 0:00,"JL. JENGGALA NO. 25, RT/RW -, GEDANGAN, GEDANGAN"
3179928,BPJPH SEHATI,B0001,11/9/2023 0:00,"JL. JENGGALA NO. 25, RT/RW -, GEDANGAN, GEDANGAN"
3186067,BPJPH SEHATI,A0014,11/9/2023 0:00,"JL. JENGGALA NO. 25, RT/RW -, GEDANGAN, GEDANGAN"
3178112,BPJPH SEHATI,A0007,11/9/2023 0:00,"TEMBOK SAYURAN BARAT 1/9-A SURABAYA, RT/RW -, TEMBOK DUKUH, BUBUTAN"
3183370,BPJPH SEHATI,A0012,11/10/2023 0:00,"GAYUNGSARI 11/42, RT/RW -, GAYUNGAN, GAYUNGAN"
3190111,BPJPH SEHATI,B0001,11/10/2023 0:00,"JL SUTANTO 14 SUKOLILO BARU BULAK SURABAYA, RT/RW -, SUKOLILO BARU, BULAK"
3190851,BPJPH SEHATI,A0006,11/10/2023 0:00,"JL SUTANTO 14 SUKOLILO BARU BULAK SURABAYA, RT/RW -, SUKOLILO BARU, BULAK"
3135057,BPJPH SEHATI,A0016,11/10/2023 0:00,"SUKOWIRYO, RT/RW -, SUKOWIRYO, BONDOWOSO"
3189640,BPJPH SEHATI,A0004,11/10/2023 0:00,"GAYUNGSARI 11/42, RT/RW -, GAYUNGAN, GAYUNGAN"
3187037,BPJPH SEHATI,A0007,11/10/2023 0:00,"PUNGGUL, RT/RW -, PUNGGUL, GEDANGAN"
3196023,BPJPH SEHATI,A0007,11/11/2023 0:00,"PATOMAN, RT/RW -, KEDUNGANYAR, WRINGINANOM"
2495649,BPJPH SEHATI,A0007,11/11/2023 0:00,"PERUM BLURU PERMAI BLOK CV 3 NO. 09, RT/RW -, BLURUKIDUL, SIDOARJO"
3192770,BPJPH SEHATI,B0001,11/11/2023 0:00,"LEBANIWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3193358,BPJPH SEHATI,A0016,11/11/2023 0:00,"SUMENGKO KRAJAN, RT/RW -, SUMENGKO, WRINGINANOM"
3193458,BPJPH SEHATI,B0001,11/11/2023 0:00,"SUMENGKO KRAJAN, RT/RW -, SUMENGKO, WRINGINANOM"
3196043,BPJPH SEHATI,A0006,11/12/2023 0:00,"PATOMAN, RT/RW -, KEDUNGANYAR, WRINGINANOM"
3196460,BPJPH SEHATI,A0016,11/12/2023 0:00,"WARUGUNUNG, RT/RW -, WARU GUNUNG, KARANGPILANG"
2440901,BPJPH SEHATI,B0001,11/13/2023 0:00,"JAGIR WONOKROMO WETAN 39 JAGIR WONOKROMO SURABAYA, RT/RW -, JAGIR, WONOKROMO"
2240437,BPJPH SEHATI,B0001,11/13/2023 0:00,"JALAN SINDORO 49 PEPELEGI WARU SIDOARJO, RT/RW -, PEPELEGI, WARU"
2921053,BPJPH SEHATI,A0016,11/13/2023 0:00,"JL SAMBISARI IID/10 LONTAR SAMBIKEREP, RT/RW -, LONTAR, SAMBIKEREP"
3009888,BPJPH SEHATI,A0007,11/13/2023 0:00,"PAGESANGAN BLOK 63 C-1 RT 008 RW 005 MENANGGAL GAYUNGAN SURABAYA, RT/RW -, MENANGGAL, GAYUNGAN"
3056907,BPJPH SEHATI,B0001,11/13/2023 0:00,"JL SEDATIAGUNG III SEDATIAGUNG SEDATI SIDOARJO, RT/RW -, SEDATIAGUNG, SEDATI"
3205714,BPJPH SEHATI,A0014,11/14/2023 0:00,"PUCANG ANOM 6/21, RT/RW -, PUCANG SEWU, GUBENG"
3203552,BPJPH SEHATI,A0016,11/14/2023 0:00,"GAYUNGSARI 11/42, RT/RW -, GAYUNGAN, GAYUNGAN"
3207534,BPJPH SEHATI,A0009,11/14/2023 0:00,"GRIYA KEBRAON UTARA BLOK AE/20, RT/RW -, KEBRAON, KARANGPILANG"
3208155,BPJPH SEHATI,A0014,11/14/2023 0:00,"BUMI INTAN PERMAI BLOK Q NO 22, RT/RW -, GEBANG, SIDOARJO"
3212420,BPJPH SEHATI,A0006,11/15/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3174189,BPJPH SEHATI,A0014,11/15/2023 0:00,"DSN.SANTREN RT.04 RW.02, RT/RW -, PUHJAJAR, PAPAR"
3222565,BPJPH SEHATI,B0001,11/16/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3222691,BPJPH SEHATI,A0014,11/16/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
452433,BPJPH SEHATI,A0007,11/16/2023 0:00,"KETABANG MAGERSARI 1 NO. 58, RT/RW -, KETABANG, GENTENG"
3227716,BPJPH SEHATI,A0014,11/17/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3221003,BPJPH SEHATI,B0001,11/17/2023 0:00,"SEMUT 6/42A, RT/RW -, BONGKARAN, PABEAN CANTIAN"
3228387,BPJPH SEHATI,A0004,11/18/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3228397,BPJPH SEHATI,B0001,11/18/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3228409,BPJPH SEHATI,A0014,11/18/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3232435,BPJPH SEHATI,A0016,11/19/2023 0:00,"MIJIL, RT/RW -, KISMANTORO, KISMANTORO"
3156501,BPJPH SEHATI,A0014,11/19/2023 0:00,"SINDUJOYO 4A/3, RT/RW -, KROMAN, GRESIK"
3234723,BPJPH SEHATI,A0012,11/19/2023 0:00,"JL SIDOTOPO DILEM, RT/RW -, DILEM, KEPANJEN"
3235853,BPJPH SEHATI,A0014,11/19/2023 0:00,"JL.MIRAH 4 NO. 01 PPS, RT/RW -, SUCI, MANYAR"
3235403,BPJPH SEHATI,A0016,11/19/2023 0:00,"KARAH AGUNG, RT/RW -, KARAH, JAMBANGAN"
3235713,BPJPH SEHATI,B0001,11/19/2023 0:00,"KARAH AGUNG, RT/RW -, KARAH, JAMBANGAN"
3233341,BPJPH SEHATI,A0014,11/19/2023 0:00,"LEBANIWARAS, RT/RW -, LEBANIWARAS, WRINGINANOM"
3233503,BPJPH SEHATI,A0016,11/19/2023 0:00,"GROMPOL, RT/RW -, SUMBERAME, WRINGINANOM"
3233700,BPJPH SEHATI,A0016,11/19/2023 0:00,"PATOMAN, RT/RW -, KEDUNGANYAR, WRINGINANOM"
3219762,BPJPH SEHATI,A0001,11/21/2023 0:00,"JL. PRAJURITAN NO. 15 B KOTA MADIUN , RT/RW -, MADIUN LOR, MANGUHARJO"
3219797,BPJPH SEHATI,A0007,11/21/2023 0:00,"JL. PRAJURITAN NO. 15 B KOTA MADIUN , RT/RW -, MADIUN LOR, MANGUHARJO"
3242124,BPJPH SEHATI,A0014,11/21/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3247506,BPJPH SEHATI,A0006,11/22/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3248055,BPJPH SEHATI,A0014,11/22/2023 0:00,"PERUM GKGA BLOK CA/32, RT/RW -, KEDAYANG, KEBOMAS"
3257208,BPJPH SEHATI,A0004,11/23/2023 0:00,"GAYUNYAN 01/06 GAYUNGAN SURABAYA, RT/RW -, GAYUNGAN, GAYUNGAN"
3254505,BPJPH SEHATI,A0007,11/23/2023 0:00,"JL AMBENGAN BATU IV /28, RT/RW -, TAMBAKSARI, TAMBAKSARI"
3243482,BPJPH SEHATI,A0007,11/23/2023 0:00,"GUBERNUR SURYO 6 /47, RT/RW -, TLOGO POJOK, GRESIK"
3260803,BPJPH SEHATI,B0001,11/24/2023 0:00,"SIMOREJO 15/15-A RT 006 RW 002 SIMOMULYO SUKOMANUNGGAL SURABAYA, RT/RW -, SIMOMULYO, SUKOMANUNGGAL"
3265296,BPJPH SEHATI,A0014,11/25/2023 0:00,"PALM RESIDENCE JALAN PALM SEMEMI BARAT V NO 15, RT/RW -, SEMEMI, BENOWO"
3267206,BPJPH SEHATI,A0006,11/26/2023 0:00,"KEBOANSIKEP, RT/RW -, KEBOANSIKEP, GEDANGAN"
3267246,BPJPH SEHATI,A0016,11/26/2023 0:00,"KEPUTRAN PASAR KECIL 3/23, RT/RW -, EMBONG KALIASIN, GENTENG"
3267588,BPJPH SEHATI,A0016,11/26/2023 0:00,"KAMPUNG BARU, RT/RW -, BUNCITAN, SEDATI"
3267620,BPJPH SEHATI,A0007,11/26/2023 0:00,"KAMPUNG BARU, RT/RW -, BUNCITAN, SEDATI"
3267724,BPJPH SEHATI,B0001,11/26/2023 0:00,"KAMPUNG BARU, RT/RW -, BUNCITAN, SEDATI"
3270618,BPJPH SEHATI,B0001,11/27/2023 0:00,"MIJIL, RT/RW -, KISMANTORO, KISMANTORO"
3270637,BPJPH SEHATI,A0014,11/27/2023 0:00,"MIJIL, RT/RW -, KISMANTORO, KISMANTORO"
3270619,BPJPH SEHATI,A0016,11/27/2023 0:00,"DR. WAHIDIN SH 180, RT/RW -, RANDUAGUNG, KEBOMAS"
3274009,BPJPH SEHATI,A0007,11/27/2023 0:00,"DK KULON GILI, KELURAHAN WADASMALANG, KECAMATAN KARANGSAMBUNG, RT/RW -, WADASMALANG, KARANGSAMBUNG"
3245584,BPJPH SEHATI,A0014,11/28/2023 0:00,"DUSUN NGEBRET, RT/RW -, MOROWUDI, CERME"
3276445,BPJPH SEHATI,B0001,11/28/2023 0:00,"JL CANDI WONGSO , RT/RW -, PAGANDEN, MANYAR"
3262571,BPJPH SEHATI,A0014,11/29/2023 0:00,"JL. P. SUDIRMAN, RT/RW -, RINGINANOM, KOTA"
3293310,BPJPH SEHATI,A0006,11/30/2023 0:00,"DUSUN KRAJAN, RT/RW -, KETAPANG, KALIPURO"
3293802,BPJPH SEHATI,A0016,11/30/2023 0:00,"SUNAN KALIJAGA, RT/RW -, WADENG, SIDAYU"
3296689,BPJPH SEHATI,A0009,11/30/2023 0:00,"DSN. TELUK KELUMPANG, RT/RW -, TELUKJATIDAWANG, TAMBAK"
3305449,BPJPH SEHATI,A0007,12/2/2023 0:00,"PACARKELING 5/32, , RT/RW -, PACARKELING, TAMBAKSARI"
3305553,BPJPH SEHATI,A0006,12/2/2023 0:00,"PACARKELING 5/57, , RT/RW -, PACARKELING, TAMBAKSARI"
3305803,BPJPH SEHATI,A0014,12/2/2023 0:00,"PACARKELING 5/55, , RT/RW -, PACARKELING, TAMBAKSARI"
3321349,BPJPH SEHATI,A0004,12/5/2023 0:00,"DR. WAHIDIN SH 180, RT/RW -, RANDUAGUNG, KEBOMAS"
3317159,BPJPH SEHATI,A0014,12/5/2023 0:00,"DUSUN GENENGAN DESA PEKUWON, RT/RW -, PEKUWON, BANGSAL"
3317120,BPJPH SEHATI,A0016,12/5/2023 0:00,"GRIYA KARTIKA BLOK U NO. 06, RT/RW -, CEMANDI, SEDATI"
3317222,BPJPH SEHATI,A0014,12/5/2023 0:00,"GRIYA KARTIKA BLOK U NO. 06, RT/RW -, CEMANDI, SEDATI"
2927847,BPJPH SEHATI,A0007,12/5/2023 0:00,"DUSUN BITINGREJO RT 002 RW 003 WIROBITING PRAMBON SIDOARJO, RT/RW -, WIROBITING, PRAMBON"
3009965,BPJPH SEHATI,B0001,12/5/2023 0:00,"PAGESANGAN BLOK 63 C-1 RT 008 RW 005 MENANGGAL GAYUNGAN SURABAYA, RT/RW -, MENANGGAL, GAYUNGAN"
